Date,Issuer,Bloomberg Code,Currency,Volume (m),FX rate,USD equivalent,Coupon,Coupon Type,Maturity,Re-Offer,IPT/IPG,Spread,Yield,First Call Date,Moody's,S&P,Fitch,Ranking,Subordinated,Covered,Increase?,Format,NIP,Region,Country,Sector,Category,Bookrunners,Passive Leads,LT eligible?,Stats,Web Articles,Bberg Articles on EMRJ/IGRC,Add. Info,Tier,Green,Sustainable,Sustainability-Linked,Social,Senior Non-Preferred,Senior Preferred,COC,MWC,CUC,HoldCo,OpCo,Deal ID,LEAD1,LEAD2,LEAD3,LEAD4,LEAD5,LEAD6,LEAD7,LEAD8,LEAD9,LEAD10,LEAD11,LEAD12,LEAD13
7-Mar-18,BANK OF IRELAND,AR6254882 CORP,EUR,750,1.24,925.63,0.625,Fixed,14-Mar-25,99.53,MS-3a,MS-6,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,IRELAND,Financial,Banking,"BAR, CS, DB, SG, UNICR",,Yes,"Geography: Austria/Germany 48.00%, UK/Ireland 23.00%, France 9.00%, Nordics 7.00%, Benelux 5.00%, Italy 4.00%, Switzerland 3.00%, Others 1.00%.
Investor Type: Funds 37.00%, Central Banks/Official Institutions 36.00%, Banks 24.00%, Insurers 3.00%.
Final book over EUR1.6bn, close to 80 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10780568,BARCLAYS,CREDIT SUISSE,DEUTSCHE BANK,SOCIETE GENERALE,UNICREDIT,,,,,,,,
6-Mar-18,NBC,AR6215396 CORP,EUR,750,1.24193,929.86,0.75,Fixed,13-Mar-25,99.83,MS+2a,MS flat,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,North America,CANADA,Financial,Banking,"BNP, HSBC, LBBW, NBF",,Yes,"Geography: Austria/Germany 51.00%, UK 10.00%, France 10.00%, Benelux 9.00%, Nordics 9.00%, Switzerland 5.00%, Others 4.00%, Asia 2.00%.
Investor Type: Banks 52.00%, Funds 31.00%, Central Banks/Official Institutions 12.00%, Insurers 5.00%.
Books last heard over EUR950m (including EUR35m JLM interest).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10748773,BNP PARIBAS,HSBC,LBBW,NBF,,,,,,,,,
6-Mar-18,COMMERZBANK,AR6130157 CORP,EUR,500,1.24,619.54,0.625,Fixed,13-Mar-25,99.925,MS-13a,MS-15,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"BBVA, BAYERN, CMZB, CA, LBBW",,Yes,"Geography: Germany 63.00%, Asia 12.00%, Nordics 10.00%, Benelux 8.00%, UK/Ireland 4.00%, Others 3.00%.
Investor Type: Central Banks/Official Institutions 67.00%, Banks 21.00%, Asset Managers/Funds 7.00%, Insurers/Pension Funds 5.00%.
Final book over EUR800m, over 40 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10748730,BBVA,BAYERNLB,COMMERZBANK,CREDIT AGRICOLE,LBBW,,,,,,,,
5-Mar-18,TORONTO-DOMINION BANK,AR5971999 CORP,EUR,1250,1.23,1529.18,0.25,Fixed,12-Jan-23,99.459,MS-2a,MS-5,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,North America,CANADA,Financial,Banking,"CS, HSBC, CMZB, TD, CA",,Yes,"Geography: Austria/Germany 43.00%, Benelux 21.00%, Asia 13.00%, UK/Ireland 9.00%, Nordics 4.00%, Switzerland 4.00%, France 3.00%, Others 3.00%.
Investor Type: Banks 44.00%, Central Banks/Official Institutions 30.00%, Funds 22.00%, Insurers/Pension Funds 4.00%.
Final book over EUR1.4bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10748380,CREDIT SUISSE,HSBC,COMMERZBANK,TORONTO DOMINION,CREDIT AGRICOLE,,,,,,,,
1-Mar-18,KBC,AR5468269 CORP,EUR,750,1.22,912.04,0.75,Fixed,8-Mar-26,99.676,MS-8a,MS-8,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,Western Europe,BELGIUM,Financial,Banking,"UBS, BAYERN, LBBW, DZ, NAT, KBC",,Yes,"Geography: Benelux 39.00%, Austria/Germany 32.00%, Nordics 10.00%, UK 8.00%, Asia 6.00%, France 3.00%, Others 1.00%, Southern Europe 1.00%.
Investor Type: Banks 39.00%, Central Banks/Official Institutions 39.00%, Insurers/Pension Funds 11.00%, Asset Managers 11.00%.
Books closed around EUR1.1bn (including EUR100m JLM).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10747748,UBS,BAYERNLB,LBBW,DZ BANK,NATIXIS,KBC BANK,,,,,,,
28-Feb-18,DE VOLKSBANK,AR4612719 CORP,EUR,500,1.22,604.08,1,Fixed,8-Mar-28,99.03,MS+4a,MS+1,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,Western Europe,NETHERLANDS,Financial,Banking,"BAR, CS, LBBW, RABO",,Yes,"Geography: Austria/Germany 45.00%, Benelux 26.00%, Switzerland 12.00%, Nordics 5.00%, UK 4.00%, Asia 3.00%, Others 3.00%, Italy 2.00%.
Investor Type: Central Banks/Official Institutions 31.00%, Banks 26.00%, Funds 25.00%, Insurers/Pension Funds 18.00%.
Final book over EUR950m (including EUR25m JLM orders).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10717957,BARCLAYS,CREDIT SUISSE,LBBW,RABOBANK,,,,,,,,,
21-Feb-18,NORDEA BANK,AR4267811 CORP,EUR,1250,1.23,1527.92,0.25,Fixed,28-Feb-23,99.377,MS-8a,MS-11,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,SWEDEN,Financial,Banking,"BAR, CS, DB, NOR, NAT",,Yes,"5-year Geography: Austria/Germany/Switzerland 30.00%, Nordics 24.00%, Benelux 15.00%, France 9.00%, UK 8.00%, Asia 8.00%, Europe other 6.00%.
Investor Type: Banks/Private Banks 36.00%, Central Banks/Official Institutions 35.00%, Funds 23.00%, Insurers/Pension Funds 5.00%, Others 1.00%.
Final 5 year book over EUR2.0bn and 15 year book over EUR1.4bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10716396,BARCLAYS,CREDIT SUISSE,DEUTSCHE BANK,NORDEA,NATIXIS,,,,,,,,
21-Feb-18,NORDEA BANK,AR4267886 CORP,EUR,750,1.23,911.76,1.375,Fixed,28-Feb-33,98.836,MS+2a,MS-1,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,SWEDEN,Financial,Banking,"BAR, CS, DB, NOR, NAT",,Yes,"15-year Geography: Germany 68.00%, Nordics 13.00%, France 12.00%, Southern Europe 4.00%, Others 3.00%.
Investor Type: Insurers/Pension Funds 43.00%, Banks/Private Banks 35.00%, Central Banks/Official Institutions 16.00%, Funds 6.00%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10716397,BARCLAYS,CREDIT SUISSE,DEUTSCHE BANK,NORDEA,NATIXIS,,,,,,,,
21-Feb-18,BPCE SFH,AR4086880 CORP,EUR,1000,1.23,1227.33,0.75,Fixed,2-Sep-25,99.783,MS-5a,MS-8,,,Aaa,AAA,NR,IG,No,Yes,No,RegS only,,Western Europe,FRANCE,Financial,Banking,"BAR, UNICR, CA, NAT, MED, NYKRED",,Yes,"Geography: France 32.00%, Austria/Germany 30.00%, UK/Ireland 10.00%, Benelux 8.00%, Asia 7.00%, Nordics 6.00%, Switzerland 4.00%, Southern Europe 2.00%, Others 1.00%.
Investor Type: Central Banks/Official Institutions 41.00%, Banks/Private Banks 33.00%, Asset Managers 23.00%, Insurers/Pension Funds 3.00%.
Books last heard over EUR1.6bn (excluding JLMs).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10716373,BARCLAYS,UNICREDIT,CREDIT AGRICOLE,NATIXIS,MEDIOBANCA,NYKREDIT,,,,,,,
20-Feb-18,SPAREBANKEN VEST BOLIG,AR3873544 CORP,EUR,500,1.23,614.46,0.75,Fixed,27-Feb-25,99.912,MS-4a,MS-5,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,NORWAY,Financial,Banking,"HSBC, DB, ING, DZ, SWBK",,Yes,"Geography: Austria/Germany 54.00%, Benelux 14.00%, Nordics 11.00%, UK 10.00%, Asia 5.00%, Switzerland 3.00%, Others 3.00%.
Investor Type: Banks 74.00%, Central Banks/Official Institutions 18.00%, Funds 6.00%, Others 2.00%.
Final book closed at EUR580m (including EUR25m JLM interest), across over 40 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10716064,HSBC,DEUTSCHE BANK,ING,DZ BANK,SWEDBANK,,,,,,,,
19-Feb-18,BERLIN HYP,AR3861523 CORP,EUR,500,1.24,618.28,0.75,Fixed,26-Feb-26,99.722,MS-15a,MS-15,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,GERMANY,Financial,Banking,"ABN, BAR, UNICR, LBBW, DZ",,Yes,"Geography: Germany 71.00%, UK 14.00%, Asia 5.00%, Nordics 3.00%, Netherlands 2.00%, Italy 2.00%, Switzerland 2.00%, Others 1.00%.
Investor Type: Banks 45.00%, Central Banks/Official Institutions 34.00%, Funds 17.00%, Others 4.00%.
Final book over EUR700mm (including EUR55m JLM interest).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10715957,ABN AMRO,BARCLAYS,UNICREDIT,LBBW,DZ BANK,,,,,,,,
15-Feb-18,SWEDBANK,AR3374683 CORP,EUR,1000,1.25,1246.69,0.45,Fixed,23-Aug-23,99.735,MS-8a,MS-10,,,Aaa,AAA,NR,IG,No,Yes,No,RegS only,,Western Europe,SWEDEN,Financial,Banking,"DB, UBS, SG, SWBK, NAT, DAN",,Yes,"Geography: Austria/Germany 45.00%, Benelux 12.00%, UK/Ireland 11.00%, Nordics 10.00%, Asia 9.00%, France 6.00%, Switzerland 5.00%, Others 2.00%.
Investor Type: Banks 59.00%, Central Banks/Official Institutions 24.00%, Funds 14.00%, Insurers 3.00%.
Final book circa EUR1.35bn (including EUR20mJLMs), over 60 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10715657,DEUTSCHE BANK,UBS,SOCIETE GENERALE,SWEDBANK,NATIXIS,DANSKE BANK,,,,,,,
14-Feb-18,DEUTSCHE BK AG,AR3099697 CORP,EUR,500,1.23,609.55,0.625,Fixed,21-Aug-25,99.114,MS-8a,MS-12,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"DB, SG, CMZB, SWBK, NAT",,Yes,"Geography: Germany 67.00%, Asia 16.00%, Nordics 12.00%, Switzerland 2.00%, Other EU 1.50%, UK 1.00%, Others 0.50%.
Investor Type: Funds 35.00%, Central Banks 32.00%, Banks 18.00%, Official Institutions 9.00%, Insurers 3.00%, Corporates 3.00%.
Final book aroundEUR1bn (including EUR20m JLM), 40 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10715569,DEUTSCHE BANK,SOCIETE GENERALE,COMMERZBANK,SWEDBANK,NATIXIS,,,,,,,,
13-Feb-18,SPAREBK SOR BOLIGKREDITT,AR2595817 CORP,EUR,500,1.23,613.09,0.375,Fixed,20-Feb-23,99.689,MS-2a,MS-5,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,NORWAY,Financial,Banking,"UNICR, LBBW, DZ, NOR, DAN",,Yes,"Geography: Germany 40.00%, Eastern Europe 17.00%, Benelux 12.00%, UK/Ireland 10.00%, Nordics 6.00%, non-EU 5.00%, Switzerland 4.00%, Europe other 4.00%, Italy 2.00%.
Investor Type: Agencies/Central Banks 44.00%, Banks 29.00%, Asset Managers 27.00%.
Final book over EUR800m (including EUR30m JLM interest), over 60 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10715444,UNICREDIT,LBBW,DZ BANK,NORDEA,DANSKE BANK,,,,,,,,
6-Feb-18,DEUTSCHE APOTHEKER,AR1045632 CORP,EUR,500,1.23,611.89,0.5,Fixed,14-Feb-25,99.494,MS-15a,MS-16,,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,"CMZB, UNICR, LBBW, DZ",,Yes,"Geography: Germany 92.00%, Nordics 5.00%, Switzerland 2.00%, Others 1.00%.
Investor Type: Central Banks/Official Institutions 46.00%, Banks 41.00%, Funds 7.00%, Insurers 6.00%.
Books closed over EUR650m (including EUR70m JLMs), 36 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10684102,COMMERZBANK,UNICREDIT,LBBW,DZ BANK,,,,,,,,,
1-Feb-18,HELABA,AR0432245 CORP,EUR,750,1.24,926.92,0.375,Fixed,8-Feb-24,99.669,MS-18,MS-20,,,NR,NR,AAA,IG,No,Yes,No,RegS only,,Western Europe,GERMANY,Financial,Banking,"ABN, SG, NAT, ERST, HEL",,Yes,"Geography: Austria/Germany 79.00%, UK/Ireland 13.00%, Benelux 3.00%, Asia 2.00%, Switzerland 2.00%, Others 1.00%.
Investor Type: Central Banks 47.00%, Banks/Private Banks 41.00%, Funds 11.00%, Insurers 1.00%.
Final book closed over EUR900m.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10683647,ABN AMRO,SOCIETE GENERALE,NATIXIS,ERSTE BANK,HELABA,,,,,,,,
1-Feb-18,SPARKASSE PFORZHEIM CALW,AR0365445 CORP,EUR,250,1.24,308.76,0.25,Fixed,8-Feb-23,99.599,MS-15a,MS-15,,,NR,NR,AAA,IG,No,Yes,No,,,Western Europe,FRANCE,Financial,Banking,LBBW,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10683553,LBBW,,,,,,,,,,,,
30-Jan-18,RABOBANK,AR0175471 CORP,EUR,1250,1.24,1536.62,0.875,Fixed,8-Feb-28,99.137,MS-7a,MS-10,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,NETHERLANDS,Financial,Banking,"CS, HSBC, UNICR, RABO",,Yes,"Geography: Austria/Germany 44.00%, Benelux 34.00%, Asia 7.00%, Switzerland 5.00%, UK 5.00%, France 3.00%, Nordics 1.00%, Others 1.00%.
Investor Type: Central Banks/Official Institutions 53.00%, Insurers/Pension Funds 18.00%, Banks/Private Banks 17.00%, Asset Managers 12.00%.
Final book over EUR1.7bn (including EUR30m JLM interest), from around 60 account.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10683225,CREDIT SUISSE,HSBC,UNICREDIT,RABOBANK,,,,,,,,,
30-Jan-18,DEUTSCHE HYPO,EK8545254 CORP,EUR,250,1.24,309.69,0.125,Fixed,20-Apr-22,99.9,MS-17a,MS-18,,,Aa1,NR,NR,IG,No,Yes,Yes,,,Western Europe,GERMANY,Financial,Banking,"BAYERN, CMZB, CA, NDLB, DZ",,Yes,"Final books: 300m
Geography: Germany 82.00%, Asia 10.00%, Switzerland 8.00%.
Investor Type: Central Banks/Official Institutions 62.00%, Banks 21.00%, Fund Managers 10.00%, Insurers/Pension Funds 7.00%.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10683179,BAYERNLB,COMMERZBANK,CREDIT AGRICOLE,NORDDEUTSCHE LB,DZ BANK,,,,,,,,
29-Jan-18,BANQUE POSTALE SFH,AQ9990559 CORP,EUR,750,1.24,920.12,0.875,Fixed,7-Feb-28,98.938,MS-4a,MS-8,,,NR,AAA,NR,IG,No,Yes,No,RegS only,,Western Europe,FRANCE,Financial,Banking,"SG, CMZB, CA, LBBW, NATWES",,Yes,"Geography: France 53.00%, Austria/Germany 36.00%, Others 4.00%, Nordics 4.00%, Benelux 3.00%.
Investor Type: Central Banks/Official Institutions 57.00%, Banks/Private Banks 19.00%, Insurers 14.00%, Funds 9.00%, Others 1.00%.
Final books over EUR1.1bn (pre-recon).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10682982,SOCIETE GENERALE,COMMERZBANK,CREDIT AGRICOLE,LBBW,NATWEST MARKETS,,,,,,,,
29-Jan-18,BANKINTER SA,AQ9986144 CORP,EUR,500,1.24,620,1.25,Fixed,7-Feb-28,100,MS+mid 20s,MS+12,,,Aa2,A+,NR,IG,No,Yes,No,RegS only,,Western Europe,SPAIN,Financial,Banking,"HSBC, DB, SG, SAN, BKINT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10682947,HSBC,DEUTSCHE BANK,SOCIETE GENERALE,SANTANDER,BANKINTER,,,,,,,,
25-Jan-18,ALPHA BANK,AQ8656110 CORP,EUR,500,1.23978,612.74,2.5,Fixed,5-Feb-23,98.847,3.00%a,MS+232.7,,,B3,NR,B,HY,No,Yes,No,RegS only,,Western Europe,HELLENIC REPUBLIC,Financial,Banking,"BAR, JPM, C, CMZB, NATWES",,Yes,"Geography: UK/Ireland 52.50%, Nordics 10.90%, Austria/Germany/Switzerland 10.70%, Italy 10.60%, Greece 7.40%, Iberia 3.30%, Benelux 2.40%, France 2.00%, Others 0.20%.
Investor Type: Funds 47.60%, Official Institutions 20.40%, Banks/Private Banks 15.40%, Hedge Funds 9.40%, Insurers 6.20%, Others 1.00%.
Books last heard over EUR2bn (including EUR150m of JLM interest).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10682670,BARCLAYS,JP MORGAN,CITIGROUP,COMMERZBANK,NATWEST MARKETS,,,,,,,,
25-Jan-18,DEUTSCHE APOTHEKER,AQ9295793 CORP,EUR,250,1.25,312.5,0.05,Fixed,2-Feb-22,100,,,0.05%,,NR,AAA,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,UNICR,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10682628,UNICREDIT,,,,,,,,,,,,
24-Jan-18,CREDIT MUTUEL HOME LOAN SFH,AQ9166804 CORP,EUR,1000,1.23,1223.52,0.625,Fixed,2-Feb-26,99.473,MS-6a,MS-9,,,Aaa,AAA,AAA,IG,No,Yes,No,RegS only,,Western Europe,FRANCE,Financial,Banking,"CS, MS, SG, NAT",,Yes,"Geography: France 40.00%, Germany 22.00%, Asia 14.00%, Northern Europe 10.00%, Benelux 8.00%, UK 3.00%, Other EMEA 3.00%.
Investor Type: Central Banks/Official Institutions 59.00%, Banks/Private Banks 18.00%, Insurers/Pension Funds 12.00%, Asset Managers 11.00%.
Books EUR1.35bn (including EUR45m JLM interest), around 60 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10682401,CREDIT SUISSE,MORGAN STANLEY,SOCIETE GENERALE,NATIXIS,,,,,,,,,
24-Jan-18,DEUTSCHE PFANDBRIEFBANK,AO9346088 CORP,EUR,250,1.23947,308.56,0.05,Fixed,5-Sep-22,99.579,MS-17a,MS-18,,,Aa1,NR,NR,IG,No,Yes,Yes,RegS only,,Western Europe,GERMANY,Financial,Banking,"UNICR, NDLB, GS, CMZB, BNP",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10682359,UNICREDIT,NORDDEUTSCHE LB,GOLDMAN SACHS,COMMERZBANK,BNP PARIBAS,,,,,,,,
23-Jan-18,SPAREBANK 1 BOLIGKREDITT,AQ8883326 CORP,EUR,1000,1.23,1222.93,0.5,Fixed,30-Jan-25,99.425,MS-3a,MS-6,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,NORWAY,Financial,Banking,"DB, ING, UNICR, NAT",,Yes,,,No,Green,,Yes,No,No,No,No,No,No,No,No,No,No,10682190,DEUTSCHE BANK,ING,UNICREDIT,NATIXIS,,,,,,,,,
23-Jan-18,DEKABANK,AQ8954424 CORP,EUR,250,1.23,306.22,0.125,Fixed,30-Jan-23,99.583,MS-13a,MS-16,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,GERMANY,Financial,Banking,"DB, DEKA, DZ",,Yes,"Geography: Germany 94.00%, Spain 3.00%, Asia 2.00%, Italy 1.00%.
Investor Type: Banks/Private Banks 35.00%, Insurers 20.00%, Funds 17.00%, Banks 14.00%, Central Banks/Official Institutions 12.00%, Others 2.00%.
Final book EUR700m (including EUR45m JLM interest), 32 accounts.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,10682127,DEUTSCHE BANK,DEKA,DZ BANK,,,,,,,,,,
23-Jan-18,BAYERNLB,AP9995311 CORP,EUR,150,1.23,183.62,0.75,Fixed,19-Jan-28,99.523,MS-16,MS-16,,,Aaa,NR,AAA,IG,No,Yes,Yes,RegS only,,Western Europe,GERMANY,Financial,Banking,BAYERN,,Yes,,,No,PC,,No,No,No,No,No,No,No,No,No,No,No,10682110,BAYERNLB,,,,,,,,,,,,
22-Jan-18,SCBC,AQ8678601 CORP,EUR,750,1.23,918.02,0.5,Fixed,29-Jan-25,99.514,MS-5a,MS-8,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,SWEDEN,Financial,Banking,"BAR, HSBC, UBS, LBBW, NOR",,Yes,"Geography: Austria/Germany 54.00%, UK/Ireland 17.00%, Netherlands 7.00%, Asia 6.00%, Others 5.00%, France 4.00%, Nordics 4.00%, Switzerland 3.00%.
Investor Type: Banks 55.00%, Central Banks/Official Institutions 21.00%, Funds 19.00%, Insurers 5.00%.
Books last heard in excess of EUR1.1bn, excluding JLM interest.",,No,,,No,No,No,No,No,No,No,No,No,No,No,10649619,BARCLAYS,HSBC,UBS,LBBW,NORDEA,,,,,,,,
22-Jan-18,BERLIN HYP,AQ1205741 CORP,EUR,250,1.23,307.6,0,Fixed,29-Nov-21,100.031,MS-18a,MS-20,,,Aaa,NR,NR,IG,No,Yes,Yes,RegS only,,Western Europe,GERMANY,Financial,Banking,"LBBW, JPM, DZ, CMZB, BAR",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10649530,LBBW,JP MORGAN,DZ BANK,COMMERZBANK,BARCLAYS,,,,,,,,
17-Jan-18,CIBC,AQ8223168 CORP,EUR,1250,1.22,1519.49,0.25,Fixed,24-Jan-23,99.639,MS-2a,MS-5,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,North America,CANADA,Financial,Banking,"HSBC, UBS, CMZB, NAT, CIBC",,Yes,"Geography: Austria/Germany 43.00%, Benelux 18.00%, Other EU 10.00%, Asia 9.00%, UK/Ireland 8.00%, France 7.00%, Scandinavia 5.00%.
Investor Type: Banks 40.00%, Central Banks/Official Institutions 31.00%, Funds 21.00%, Insurers/Pension Funds 8.00%.
Final book over EUR1.6bn across 72 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10620079,HSBC,UBS,COMMERZBANK,NATIXIS,CIBC,,,,,,,,
17-Jan-18,BERLIN HYP,AQ8309272 CORP,EUR,250,1.22,307.29,0.01,Fixed,24-Jan-20,100.75,,MS-24,,,Aaa,NR,NR,IG,No,Yes,No,,,Western Europe,GERMANY,Financial,Banking,DEKA,,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10619976,DEKA,,,,,,,,,,,,
16-Jan-18,BANCO BPM,AQ7890769 CORP,EUR,750,1.22,913.1,1,Fixed,23-Jan-25,99.792,MS+low 40s,MS+40,,,A1,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,ITALY,Financial,Banking,"HSBC, UBS, NOM, UNICR, CA, AKROS",,Yes,"Geography: Italy 56.00%, Austria/Germany 23.00%, Nordics 8.00%, Others 6.00%, Benelux 4.00%, France 3.00%.
Investor Type: Central Banks/Official Institutions 47.00%, Asset Managers 33.00%, Insurers/Pension Funds 10.00%, Banks 10.00%.
Books last heard over EUR1bn.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10619767,HSBC,UBS,NOMURA,UNICREDIT,CREDIT AGRICOLE,BANCA AKROS,,,,,,,
16-Jan-18,DNB BOLIGKREDITT,AQ8045652 CORP,EUR,1500,1.22,1827.55,0.25,Fixed,23-Jan-23,99.866,MS-7a,MS-10,,,Aaa,AAA,NR,IG,No,Yes,No,RegS only,,Western Europe,NORWAY,Financial,Financial Services,"DB, CMZB, NDLB, NAT, DNB NO",,Yes,"Geography: Austria/Germany 35.00%, Benelux 17.00%, Nordics 15.00%, UK/Ireland 9.00%, Asia 8.00%, France 8.00%, Southern Europe 4.00%, Switzerland 2.00%, Others 2.00%.
Investor Type: Banks 51.00%, Central Banks/Official Institutions 25.00%, Funds 16.00%, Insurers/Pension Funds 6.00%, Corporates 2.00%.
Final book closed over EUR2.2bn, including EUR75m JLM interest (pre-rec); across 90 accounts (pre-rec).",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10619747,DEUTSCHE BANK,COMMERZBANK,NORDDEUTSCHE LB,NATIXIS,DNB MARKETS,,,,,,,,
16-Jan-18,RLB NOE WIEN,AQ7849252 CORP,EUR,500,1.22,605.43,0.875,Fixed,24-Jan-28,99.25,MS+4a,MS flat,,,Aaa,NR,NR,IG,No,Yes,No,RegS only,,Western Europe,AUSTRIA,Financial,Banking,"BAR, ING, NDLB, ERST, RBINT",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10619745,BARCLAYS,ING,NORDDEUTSCHE LB,ERSTE BANK,RAIFFEISEN BANK INTERNATIONAL,,,,,,,,
16-Jan-18,NIBC BANK NV,AQ7846555 CORP,EUR,500,1.23,614.83,1,Fixed,24-Jan-28,99.972,MS+8a,MS+5,,,NR,AAA,AAA,IG,No,Yes,No,RegS only,,Western Europe,NETHERLANDS,Financial,Banking,"ING, CMZB, UNICR, NATWES, NIBC",,Yes,"Geography: Benelux 55.00%, Austria/Germany 29.00%, Southern Europe 7.00%, Others 4.00%, UK/Ireland 3.00%, Switzerland 2.00%.
Investor Type: Central Banks/Official Institutions 36.00%, Banks/Private Banks 26.00%, Funds 23.00%, Insurers/Pension Funds 15.00%.
Final book closed at EUR875m (including EUR25m of JLM interest); across 42 accounts.",,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10619740,ING,COMMERZBANK,UNICREDIT,NATWEST MARKETS,NIBC BANK,,,,,,,,
15-Jan-18,BAYERNLB,AP9995311 CORP,EUR,500,1.22,606.68,0.75,Fixed,19-Jan-28,99.455,MS-13a,MS-15,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,Western Europe,GERMANY,Financial,Banking,"BAYERN, UNICR, CA, NDLB, SWBK",,Yes,"Geography: Austria/Germany 78.00%, Benelux 10.00%, Others 5.00%, UK/Ireland 5.00%, Southern Europe 2.00%.
Investor Type: Saving Banks 33.00%, Central Banks 30.00%, Banks 18.00%, Corporates 10.00%, Asset Managers/Funds 9.00%.
Books last heard over EUR700m (including EUR80m JLM interest), 35 accounts.",,No,PC,,No,No,No,No,No,No,No,No,No,No,No,10619450,BAYERNLB,UNICREDIT,CREDIT AGRICOLE,NORDDEUTSCHE LB,SWEDBANK,,,,,,,,
12-Jan-18,BANK OF NOVA SCOTIA,AQ7625389 CORP,EUR,1000,1.21,1201.07,0.5,Fixed,22-Jan-25,99.262,MS flat area,MS-4,,,Aaa,NR,AAA,IG,No,Yes,No,RegS only,,North America,CANADA,Financial,Banking,"BNP, CS, UBS, LBBW, SCOTIA",,Yes,,,No,MC,,No,No,No,No,No,No,No,No,No,No,No,10619271,BNP PARIBAS,CREDIT SUISSE,UBS,LBBW,SCOTIABANK,,,,,,,,
